Model_simple,Model,Engine_Capacity,Transmission,Fuel_Type,Mileage,Price,Age
Spacia,SPACIA G GRADE,660,AUTOMATIC,HYBRID,98000,4400000,7
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,165800,3150000,19
Every,EVERY,650,TIPTRONIC,PETROL,25516,4200000,7
Every,EVERY,650,MANUAL,PETROL,65000,3500000,16
Every,EVERY,650,AUTOMATIC,PETROL,50000,4825000,5
Alto,ALTO VXI,800,MANUAL,PETROL,127000,2650000,8
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,125000,3135000,19
Maruti,MARUTI 800,800,MANUAL,PETROL,165000,1530000,16
Alto,ALTO K10 LXI,800,MANUAL,PETROL,129500,1760000,17
Celerio,CELERIO VXI,998,MANUAL,PETROL,123456,3800000,8
Every,EVERY,660,AUTOMATIC,PETROL,75000,4025000,8
Alto,ALTO K10 LXI,800,MANUAL,PETROL,151000,1760000,17
Alto,ALTO K10 LXI,800,MANUAL,PETROL,180000,1750000,17
Every,EVERY SEMI JOIN,600,AUTOMATIC,PETROL,91359,3625000,11
Alto,ALTO K10 LXI,800,MANUAL,PETROL,115000,1700000,17
Maruti,MARUTI 800,800,MANUAL,PETROL,72000,1400000,17
Alto,ALTO K10 LXI,800,MANUAL,PETROL,75000,1600000,17
Maruti,MARUTI 800,800,MANUAL,PETROL,90000,1030000,25
Alto,ALTO K10 LXI,800,MANUAL,PETROL,83000,1380000,17
Every,EVERY,660,AUTOMATIC,PETROL,64000,6350000,7
Every,EVERY,650,TIPTRONIC,PETROL,50325,4200000,7
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,159000,3125000,19
Every,EVERY,650,AUTOMATIC,PETROL,64000,5500000,4
Alto,ALTO K10 LXI,800,MANUAL,PETROL,129000,1375000,17
Alto,ALTO K10 LXI,800,MANUAL,PETROL,130000,1375000,17
Swift,SWIFT,1320,AUTOMATIC,PETROL,155000,3100000,19
Maruti,MARUTI 800,800,MANUAL,PETROL,120000,1175000,18
Alto,ALTO K10 LXI,800,MANUAL,PETROL,198000,1250000,17
Alto,ALTO K10 VXI,800,MANUAL,PETROL,250000,2100000,16
Every,EVERY,650,AUTOMATIC,PETROL,32154,3425000,11
Alto,ALTO K10 VXI,800,MANUAL,PETROL,100000,2100000,16
Maruti,MARUTI 800,800,MANUAL,PETROL,109000,1395000,18
Maruti,MARUTI 800,650,MANUAL,PETROL,72000,1000000,18
Spacia,SPACIA G GRADE,650,AUTOMATIC,PETROL,76000,4300000,7
Swift,SWIFT VXI,1320,MANUAL,DIESEL,155000,3100000,19
Celerio,CELERIO VXI AMT,1000,TIPTRONIC,PETROL,66600,3800000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,75000,1030000,23
Every,EVERY,650,AUTOMATIC,PETROL,180000,3650000,10
Alto,ALTO K10 LXI,800,MANUAL,PETROL,94000,2050000,16
Alto,ALTO SPORT,800,MANUAL,PETROL,53558,2640000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,135000,975000,26
Alto,ALTO K10 VXI,800,MANUAL,PETROL,54800,1990000,16
Swift,SWIFT,1320,AUTOMATIC,PETROL,142000,3090000,19
Alto,ALTO K10 VXI,800,MANUAL,PETROL,156000,1875000,16
Swift,SWIFT VXI,1320,MANUAL,DIESEL,142000,3090000,19
Swift,SWIFT,1300,AUTOMATIC,PETROL,135000,3050000,19
Alto,ALTO K10 VXI,800,MANUAL,PETROL,74000,1825000,16
Every,EVERY,650,AUTOMATIC,PETROL,158000,4425000,6
Every,EVERY,650,MANUAL,PETROL,134000,2500000,16
Maruti,MARUTI 800,1000,MANUAL,PETROL,200000,2556000,18
Maruti,MARUTI 800,800,MANUAL,PETROL,87780,890000,27
Every,EVERY,650,AUTOMATIC,PETROL,104000,3950000,9
Swift,SWIFT,1300,AUTOMATIC,PETROL,130000,2975000,19
Maruti,MARUTI 800,800,MANUAL,PETROL,100000,2590000,8
Maruti,MARUTI 800,1000,MANUAL,PETROL,78000,2400000,12
Carry,CARRY,1300,AUTOMATIC,PETROL,120000,1950000,23
Alto,ALTO K10 VXI,800,MANUAL,DIESEL,74000,1825000,16
Baleno,BALENO ,1000,AUTOMATIC,PETROL,53000,6150000,7
Alto,ALTO K10 LXI,800,MANUAL,PETROL,125000,1790000,16
Baleno,BALENO ,1000,MANUAL,PETROL,52000,6850000,5
Alto,ALTO K10 LXI,800,MANUAL,PETROL,140000,1775000,16
Alto,ALTO K10 LXI,800,MANUAL,PETROL,130000,1765000,16
Maruti,MARUTI 800,800,MANUAL,PETROL,125000,1290000,12
Aerio,AERIO ,1500,AUTOMATIC,PETROL,91000,3175000,21
Alto,ALTO K10 LXI,796,MANUAL,PETROL,151000,1525000,16
Every,EVERY,660,AUTOMATIC,PETROL,87000,4550000,5
Swift,SWIFT,1300,AUTOMATIC,PETROL,800000,2950000,19
Zen,ZEN,1000,MANUAL,PETROL,165000,1525000,18
Alto,ALTO K10 LXI,800,MANUAL,PETROL,65000,1500000,16
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,21508,1975000,15
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,140000,4050000,18
Every,EVERY,650,AUTOMATIC,PETROL,123000,4700000,9
Alto,ALTO K10 VXI,800,MANUAL,PETROL,102000,1790000,15
Alto,ALTO K10 VXI,800,MANUAL,PETROL,140000,1750000,15
Wagon R,WAGON R INDIAN,1000,MANUAL,PETROL,100000,2300000,15
Swift,SWIFT BITTLE SHIFT,1600,AUTOMATIC,PETROL,138000,3900000,18
Alto,ALTO K10 LXI,800,MANUAL,PETROL,160000,1350000,15
Celerio,CELERIO VXI AMT,1000,AUTOMATIC,PETROL,77000,3790000,8
Alto,ALTO K10 VXI,800,MANUAL,PETROL,80000,2150000,14
Spacia,SPACIA,650,AUTOMATIC,HYBRID,123456,4295000,7
Maruti,MARUTI 800,800,MANUAL,PETROL,92000,1550000,13
Maruti,MARUTI 800,800,MANUAL,PETROL,74600,1350000,18
Every,EVERY,660,AUTOMATIC,PETROL,170000,4700000,5
Maruti,MARUTI 800,800,MANUAL,PETROL,82500,1380000,17
Estilo,ESTILO ZEN,1000,MANUAL,PETROL,77500,2600000,13
Alto,ALTO K10 LXI,800,MANUAL,PETROL,115000,1950000,14
Every,EVERY,660,AUTOMATIC,PETROL,114000,3690000,10
Maruti,MARUTI 800,800,AUTOMATIC,PETROL,120000,1360000,16
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,100000,2350000,13
Alto,ALTO LXI,960,MANUAL,PETROL,76000,2630000,8
Alto,ALTO K10 VXI,800,MANUAL,PETROL,138000,2300000,13
Alto,ALTO LXI,800,MANUAL,PETROL,92000,2630000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,118000,1380000,17
Maruti,MARUTI 800,800,MANUAL,PETROL,120000,1465000,16
Alto,ALTO LXI,796,MANUAL,PETROL,82345,2625000,8
Aerio,AERIO ,1500,AUTOMATIC,PETROL,175000,4075000,21
Every,EVERY,650,AUTOMATIC,PETROL,38000,4350000,6
Alto,ALTO K10 VXI,796,MANUAL,PETROL,220000,2275000,13
Every,EVERY,650,AUTOMATIC,PETROL,75335,4350000,9
Celerio,CELERIO VXI AMT,1000,AUTOMATIC,PETROL,36000,3790000,8
Every,EVERY,650,MANUAL,PETROL,140000,2750000,17
Alto,ALTO VXI,650,MANUAL,PETROL,89000,2600000,8
Every,EVERY,650,AUTOMATIC,PETROL,85000,3650000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,70000,1425000,23
Alto,ALTO K10 VXI,800,MANUAL,PETROL,125000,2250000,13
Alto,ALTO K10 LXI,800,MANUAL,PETROL,107000,2250000,13
Spacia,SPACIA,650,AUTOMATIC,PETROL,90000,4200000,7
Spacia,SPACIA,650,AUTOMATIC,HYBRID,87000,4200000,7
Maruti,MARUTI 800,800,MANUAL,PETROL,75000,1635000,12
Spacia,SPACIA CUSTOM Z,658,AUTOMATIC,HYBRID,27000,6936412,6
Every,EVERY,650,AUTOMATIC,PETROL,84500,4125000,10
Alto,ALTO K10 VXI,800,MANUAL,PETROL,55900,2250000,13
Alto,ALTO K10 LXI,800,MANUAL,PETROL,190000,2200000,13
Alto,ALTO K10 VXI,800,MANUAL,PETROL,75000,2200000,13
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,117258,3550000,18
Maruti,MARUTI 800,800,MANUAL,PETROL,110000,1195000,19
Alto,ALTO K10 VXI,800,MANUAL,PETROL,168000,2200000,13
Alto,ALTO K10 VXI,800,MANUAL,PETROL,82000,2195000,13
Every,EVERY,650,AUTOMATIC,PETROL,60000,4990000,6
Maruti,MARUTI 800,1000,MANUAL,PETROL,265000,1575000,24
Swift,SWIFT BITTLE SHIFT,1320,AUTOMATIC,PETROL,77526,3550000,18
Spacia,SPACIA CUSTOM Z,650,AUTOMATIC,PETROL,71000,6200000,6
Alto,ALTO LXI,800,MANUAL,PETROL,56400,2600000,8
Alto,ALTO LXI,800,MANUAL,PETROL,76500,2600000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,84000,1700000,12
Swift,SWIFT BITTLE SHIFT,1320,AUTOMATIC,PETROL,56231,3550000,18
Maruti,MARUTI 800,800,MANUAL,PETROL,81000,1650000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,55200,2190000,13
Alto,ALTO K10 LXI,796,MANUAL,PETROL,83123,2185000,13
Maruti,MARUTI 800,800,MANUAL,PETROL,85000,1490000,13
Alto,ALTO K10 VXI,800,MANUAL,PETROL,85000,2175000,13
Every,EVERY,650,AUTOMATIC,PETROL,50000,3175000,16
Alto,ALTO K10 VXI,800,MANUAL,PETROL,145000,2150000,13
Alto,ALTO VXI,800,MANUAL,PETROL,81000,2600000,8
Alto,ALTO K10 VXI,800,MANUAL,PETROL,97800,2125000,13
Alto,ALTO K10 VXI,800,MANUAL,PETROL,158000,2125000,13
Swift,SWIFT,1300,AUTOMATIC,PETROL,147000,3500000,18
Swift,SWIFT VXI,1300,MANUAL,PETROL,147000,3500000,18
Every,EVERY,650,AUTOMATIC,PETROL,73000,3975000,8
Every,EVERY,650,TIPTRONIC,PETROL,120500,4000000,7
Alto,ALTO VXI,800,MANUAL,PETROL,75470,2600000,8
Every,EVERY,600,AUTOMATIC,PETROL,560000,2450000,21
Alto,ALTO JAPAN,800,AUTOMATIC,HYBRID,89000,2595000,8
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,72000,2100000,13
Hustler,HUSTLER,660,AUTOMATIC,PETROL,160000,4300000,8
Gypsy,GYPSY,1000,MANUAL,PETROL,110000,1600000,30
Alto,ALTO VXI,800,MANUAL,PETROL,75000,2600000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,88000,1775000,13
Every,EVERY,660,AUTOMATIC,PETROL,65000,4390000,7
Maruti,MARUTI 800,800,MANUAL,PETROL,65000,1675000,13
Alto,ALTO VXI,800,MANUAL,PETROL,115000,2595000,8
Alto,ALTO K10 VXI,800,MANUAL,PETROL,68000,2050000,13
Alto,ALTO K10 VXI,800,MANUAL,PETROL,52000,2050000,13
Alto,ALTO K10 VXI,800,MANUAL,PETROL,150000,2050000,13
Alto,ALTO K10 VXI,850,MANUAL,PETROL,130000,2050000,13
Wagon R,WAGON R INDIAN,1100,MANUAL,PETROL,78000,2575000,16
Escudo,ESCUDO VITARA G,2000,AUTOMATIC,DIESEL,210000,4420000,25
Alto,ALTO K10 VXI,800,MANUAL,PETROL,76000,2050000,13
Maruti,MARUTI 800,800,MANUAL,PETROL,77980,1450000,17
Maruti,MARUTI 800,800,AUTOMATIC,PETROL,100000,1325000,17
Alto,ALTO K10 VXI,800,MANUAL,PETROL,760000,2035000,13
Maruti,MARUTI 800,800,MANUAL,PETROL,165800,1395000,17
Every,EVERY,900,AUTOMATIC,PETROL,74620,2050000,24
Maruti,MARUTI 800,800,MANUAL,PETROL,69000,1600000,17
Alto,ALTO VXI,800,MANUAL,PETROL,84640,2595000,8
Alto,ALTO LXI,800,MANUAL,PETROL,85000,2595000,8
Alto,ALTO LXI,800,MANUAL,PETROL,85000,2595000,8
Liana,LIANA,1600,MANUAL,PETROL,199900,2875000,17
Every,EVERY,1500,AUTOMATIC,PETROL,45000,3850000,10
Every,EVERY,650,MANUAL,PETROL,112000,3315000,16
Escudo,ESCUDO VITARA G,2730,AUTOMATIC,PETROL,137000,5800000,19
Alto,ALTO LXI,800,MANUAL,PETROL,56231,2590000,8
Every,EVERY,650,MANUAL,PETROL,135000,3090000,18
Swift,SWIFT,1320,AUTOMATIC,PETROL,75000,3465000,18
Alto,ALTO LXI,800,MANUAL,PETROL,154000,2590000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,94000,1135000,18
Swift,SWIFT,1300,AUTOMATIC,PETROL,125000,3390000,18
Every,EVERY,650,AUTOMATIC,PETROL,72700,3850000,9
Swift,SWIFT,1300,AUTOMATIC,PETROL,159618,3300000,18
Alto,ALTO LXI,800,MANUAL,PETROL,80000,2590000,8
Alto,ALTO SPORT,800,MANUAL,PETROL,150000,2590000,5
Alto,ALTO LXI,800,MANUAL,PETROL,115000,2590000,10
Every,EVERY,650,AUTOMATIC,PETROL,62000,4000000,10
Every,EVERY,660,AUTOMATIC,PETROL,49950,6500000,5
Spacia,SPACIA CUSTOM Z,650,AUTOMATIC,PETROL,56000,5650000,6
Every,EVERY,660,AUTOMATIC,PETROL,165000,4550000,16
Alto,ALTO LXI,800,MANUAL,PETROL,69900,2590000,8
Alto,ALTO LXI,800,MANUAL,PETROL,125000,2590000,8
Alto,ALTO SPORT,800,MANUAL,DIESEL,71000,2590000,8
Alto,ALTO LXI,800,MANUAL,PETROL,85750,2585000,8
Every,EVERY,650,MANUAL,PETROL,235000,2135000,22
Every,EVERY,650,AUTOMATIC,PETROL,53000,4900000,7
Every,EVERY,650,AUTOMATIC,PETROL,83000,5350000,6
Alto,ALTO SPORT,800,MANUAL,PETROL,73000,2585000,8
Every,EVERY,660,AUTOMATIC,PETROL,92000,3775000,11
Every,EVERY,660,MANUAL,PETROL,120000,3700000,7
Maruti,MARUTI 800,800,MANUAL,PETROL,165000,2000000,12
A Star,A STAR VXI,900,MANUAL,PETROL,140000,2890000,12
Swift,SWIFT,1300,AUTOMATIC,PETROL,112000,3200000,18
Every,EVERY,660,AUTOMATIC,PETROL,93000,3985000,7
Alto,ALTO LXI,800,MANUAL,PETROL,178000,2585000,9
Swift,SWIFT,1300,AUTOMATIC,PETROL,147000,5000000,17
Every,EVERY,650,AUTOMATIC,PETROL,15000,5650000,4
Alto,ALTO JAPAN,800,AUTOMATIC,PETROL,96000,2585000,9
Every,EVERY,660,AUTOMATIC,PETROL,45000,6200000,7
Maruti,MARUTI 800,800,MANUAL,PETROL,43431,1900000,14
Alto,ALTO LXI,800,MANUAL,PETROL,95000,2585000,8
Alto,ALTO JAPAN,800,AUTOMATIC,PETROL,111000,2585000,8
Alto,ALTO SPORT,800,MANUAL,PETROL,111000,2585000,8
Alto,ALTO LXI,800,MANUAL,PETROL,124000,2585000,8
Swift,SWIFT BITTLE SHIFT,1000,AUTOMATIC,PETROL,78900,4150000,17
Maruti,MARUTI 800,800,MANUAL,PETROL,43000,1320000,17
Alto,ALTO LXI,800,MANUAL,DIESEL,95000,2585000,8
Alto,ALTO VXI,800,MANUAL,PETROL,89000,2575000,8
Alto,ALTO SPORT,800,MANUAL,PETROL,41500,2575000,8
Every,EVERY,660,AUTOMATIC,PETROL,144000,3200000,16
Every,EVERY,650,AUTOMATIC,PETROL,15350,4750000,5
Alto,ALTO VXI,800,MANUAL,PETROL,56231,2575000,8
Alto,ALTO SPORT,800,MANUAL,PETROL,60000,2575000,8
Swift,SWIFT BITTLE SHIFT,1000,AUTOMATIC,DIESEL,78900,4150000,17
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,84000,3790000,8
A Star,A STAR VXI,1000,MANUAL,PETROL,154000,2890000,12
Estilo,ESTILO ZEN,1000,MANUAL,PETROL,112000,2600000,13
Alto,ALTO VXI,800,MANUAL,PETROL,73000,2575000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,140000,2160000,12
Every,EVERY,650,AUTOMATIC,PETROL,86106,3850000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,70000,1300000,18
Every,EVERY,800,MANUAL,PETROL,100000,2550000,16
Every,EVERY,660,AUTOMATIC,PETROL,152000,4000000,9
Maruti,MARUTI 800,800,MANUAL,PETROL,198000,1325000,18
Alto,ALTO VXI,800,MANUAL,PETROL,200000,2575000,8
Alto,ALTO SPORT,800,MANUAL,PETROL,61000,2575000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,95000,1050000,21
Every,EVERY,650,AUTOMATIC,PETROL,70000,5825000,8
Grand Vitara,GRAND VITARA,2000,MANUAL,PETROL,175000,4950000,18
A Star,A STAR VXI,998,MANUAL,PETROL,95000,2880000,12
Alto,ALTO VXI,800,MANUAL,PETROL,32154,2575000,7
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,70000,3400000,17
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,120115,3290000,17
Swift,SWIFT VXI,1300,MANUAL,DIESEL,120115,3290000,17
Alto,ALTO JAPAN,800,AUTOMATIC,PETROL,150000,2575000,8
Alto,ALTO K10 VXI,800,MANUAL,PETROL,760000,2035000,13
Alto,ALTO SPORT,800,MANUAL,PETROL,130000,2575000,9
Alto,ALTO VXI,800,MANUAL,PETROL,98000,2575000,8
Estilo,ESTILO ZEN,1000,AUTOMATIC,PETROL,100000,2575000,13
Estilo,ESTILO ZEN,1000,MANUAL,DIESEL,100000,2575000,13
Alto,ALTO SPORT,800,MANUAL,PETROL,90000,2575000,8
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,44431,3250000,17
Maruti,MARUTI 800,800,MANUAL,PETROL,125000,1790000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,110000,1600000,17
Every,EVERY,650,AUTOMATIC,PETROL,110000,4200000,10
Maruti,MARUTI 800,800,MANUAL,PETROL,54000,1195000,19
Estilo,ESTILO ZEN,1000,MANUAL,PETROL,72000,2525000,13
Maruti,MARUTI 800,800,MANUAL,PETROL,268000,1275000,17
Alto,ALTO VXI,800,MANUAL,PETROL,84000,2575000,8
Every,EVERY,600,AUTOMATIC,PETROL,43000,5100000,4
Swift,SWIFT VXI,1300,MANUAL,PETROL,160000,2975000,17
Alto,ALTO SPORT,800,MANUAL,PETROL,88000,2575000,8
Alto,ALTO VXI,800,MANUAL,PETROL,95000,2575000,8
Swift,SWIFT,1300,AUTOMATIC,PETROL,160000,2975000,17
Wagon R,WAGON R INDIAN,1060,MANUAL,PETROL,144000,2350000,16
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,155000,2750000,17
Alto,ALTO VXI,800,MANUAL,PETROL,65000,2575000,8
Every,EVERY,660,AUTOMATIC,PETROL,50000,7250000,4
Alto,ALTO VXI,800,MANUAL,PETROL,87200,2575000,8
Alto,ALTO VXI,800,MANUAL,PETROL,93000,2575000,8
Swift,SWIFT ZC11,1300,MANUAL,PETROL,125000,2750000,17
Every,EVERY,660,AUTOMATIC,PETROL,73000,4100000,6
Alto,ALTO VXI,800,MANUAL,PETROL,60000,2575000,8
Swift,SWIFT BITTLE SHIFT,1000,AUTOMATIC,PETROL,144000,2375000,17
Alto,ALTO SPORT,800,MANUAL,PETROL,88000,2575000,8
A Star,A STAR VXI,998,MANUAL,DIESEL,95000,2880000,12
Hustler,HUSTLER,650,AUTOMATIC,PETROL,32132,4695000,7
Grand Vitara,GRAND VITARA,2000,AUTOMATIC,PETROL,150000,5180000,17
Maruti,MARUTI 800,800,MANUAL,PETROL,79000,1500000,17
Alto,ALTO VXI,800,MANUAL,PETROL,83000,2570000,8
Every,EVERY,650,AUTOMATIC,PETROL,85000,3795000,10
Alto,ALTO LXI,800,MANUAL,PETROL,78000,2565000,8
Swift,SWIFT,1300,AUTOMATIC,PETROL,104750,4290000,16
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,78000,3790000,8
Alto,ALTO SPORT,800,MANUAL,PETROL,75632,2565000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,89100,1395000,16
Swift,SWIFT,1500,AUTOMATIC,PETROL,210000,4150000,16
Alto,ALTO VXI,800,MANUAL,PETROL,185000,2565000,8
Every,EVERY,650,AUTOMATIC,PETROL,76000,3600000,10
A Star,A STAR VXI,1000,MANUAL,PETROL,86000,2865000,12
Maruti,MARUTI 800,796,MANUAL,PETROL,48000,1200000,20
Maruti,MARUTI 800,1000,MANUAL,PETROL,90000,1750000,17
Aerio,AERIO ,1600,AUTOMATIC,PETROL,152000,3350000,18
Spacia,SPACIA CUSTOM Z,650,TIPTRONIC,HYBRID,81000,5500000,6
Celerio,CELERIO VXI,996,AUTOMATIC,PETROL,123456,3790000,7
Alto,ALTO LXI,800,MANUAL,PETROL,45000,2565000,8
Omni,OMNI,796,MANUAL,PETROL,186000,1600000,20
Spacia,SPACIA CUSTOM Z,650,AUTOMATIC,PETROL,61700,5490000,6
Swift,SWIFT,1300,AUTOMATIC,PETROL,148000,4090000,16
Maruti,MARUTI 800,796,MANUAL,PETROL,23000,1595000,15
Alto,ALTO LXI,800,MANUAL,PETROL,60000,2560000,8
Swift,SWIFT BITTLE SHIFT,1320,AUTOMATIC,PETROL,129000,4080000,16
Estilo,ESTILO ZEN,1000,MANUAL,PETROL,77000,2525000,13
Every,EVERY,650,AUTOMATIC,PETROL,87000,4975000,6
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,83000,3790000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,75000,1425000,12
Every,EVERY,650,AUTOMATIC,PETROL,64000,4990000,4
Every,EVERY,660,TIPTRONIC,PETROL,69000,4600000,6
Alto,ALTO LXI,800,MANUAL,PETROL,72000,2560000,8
Every,EVERY,660,AUTOMATIC,PETROL,32000,4150000,9
Alto,ALTO LXI,800,MANUAL,PETROL,80000,2560000,8
Alto,ALTO LXI,800,MANUAL,PETROL,98000,2560000,8
Every,EVERY,650,AUTOMATIC,PETROL,125000,4090000,8
Alto,ALTO LXI,800,MANUAL,PETROL,70000,2560000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,90000,2191000,19
Swift,SWIFT BITTLE SHIFT,1350,AUTOMATIC,PETROL,150000,3990000,16
Swift,SWIFT BITTLE SHIFT,1000,AUTOMATIC,PETROL,120000,3975000,16
Swift,SWIFT BITTLE SHIFT,1320,AUTOMATIC,PETROL,140000,3890000,16
Celerio,CELERIO VXI,1000,MANUAL,PETROL,36000,3790000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,130000,1495000,20
Alto,ALTO SPORT,800,MANUAL,PETROL,57350,2560000,8
Every,EVERY,660,AUTOMATIC,PETROL,99000,2450000,16
Every,EVERY,650,TIPTRONIC,PETROL,90000,3900000,8
Alto,ALTO LXI,800,MANUAL,PETROL,75000,2560000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,44331,1175000,18
Omni,OMNI,800,MANUAL,DIESEL,70000,1300000,24
Alto,ALTO LXI,800,MANUAL,PETROL,75000,2560000,8
Swift,SWIFT,1320,AUTOMATIC,PETROL,75000,3890000,16
Swift,SWIFT,1300,AUTOMATIC,PETROL,121000,3875000,16
Alto,ALTO LXI,800,MANUAL,PETROL,85000,2550000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,50000,1575000,13
Every,EVERY,660,AUTOMATIC,PETROL,89000,4200000,9
Celerio,CELERIO VXI,1000,MANUAL,PETROL,84000,3790000,8
S Cross,S CROSS SPORTS,1000,AUTOMATIC,PETROL,30000,9000000,5
Spacia,SPACIA CUSTOM Z,660,AUTOMATIC,PETROL,67000,5400000,6
Every,EVERY,660,AUTOMATIC,PETROL,19000,4700000,4
Maruti,MARUTI 800,800,MANUAL,PETROL,96000,870000,27
Spacia,SPACIA CUSTOM Z,660,TIPTRONIC,PETROL,67000,5400000,6
Alto,ALTO LXI,800,MANUAL,PETROL,73000,2550000,8
Alto,ALTO LXI,800,MANUAL,PETROL,120000,2550000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,50000,1436000,18
Maruti,MARUTI 800,800,MANUAL,PETROL,27000,1350000,18
Alto,ALTO SPORT,800,MANUAL,PETROL,76260,2550000,8
Swift,SWIFT,1000,AUTOMATIC,PETROL,165000,3875000,16
Swift,SWIFT,1500,AUTOMATIC,PETROL,130000,3850000,16
Alto,ALTO LXI,800,MANUAL,PETROL,70000,2550000,8
Spacia,SPACIA,650,AUTOMATIC,PETROL,57500,5385000,6
Spacia,SPACIA,650,AUTOMATIC,HYBRID,140000,5375000,6
Alto,ALTO LXI,800,MANUAL,PETROL,100000,2550000,8
Spacia,SPACIA,650,AUTOMATIC,PETROL,79100,5300000,6
Every,EVERY,660,AUTOMATIC,PETROL,76000,3765000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,79000,2495000,9
Alto,ALTO LXI,800,MANUAL,PETROL,95000,2550000,8
Maruti,MARUTI 800,800,AUTOMATIC,PETROL,52000,1690000,12
Every,EVERY,650,AUTOMATIC,PETROL,67000,3725000,10
Alto,ALTO LXI,800,MANUAL,PETROL,44331,2550000,8
Alto,ALTO VXI,800,MANUAL,PETROL,85000,2550000,8
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,38100,3785000,10
Every,EVERY,660,AUTOMATIC,PETROL,108000,3725000,9
Alto,ALTO JAPAN,650,AUTOMATIC,PETROL,125000,2550000,20
Every,EVERY,650,AUTOMATIC,PETROL,45000,4700000,5
Every,EVERY,650,AUTOMATIC,PETROL,127000,4250000,9
Maruti,MARUTI 800,800,MANUAL,PETROL,95000,1590000,15
Spacia,SPACIA,650,AUTOMATIC,PETROL,83000,4975000,6
Alto,ALTO LXI,800,MANUAL,PETROL,102000,2550000,8
Alto,ALTO SPORT,800,MANUAL,PETROL,93000,2550000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,84000,1350000,17
Every,EVERY,650,AUTOMATIC,PETROL,166000,3800000,17
Alto,ALTO SPORT,800,MANUAL,PETROL,94000,2550000,8
Alto,ALTO K10 VXI,800,MANUAL,PETROL,65485,2030000,13
Wagon R,WAGON R INDIAN,1197,MANUAL,PETROL,212234,2775000,17
Estilo,ESTILO ZEN,1000,MANUAL,PETROL,72000,2450000,13
Every,EVERY,660,AUTOMATIC,PETROL,78000,4375000,6
Alto,ALTO SPORT,800,MANUAL,PETROL,47700,2550000,9
Maruti,MARUTI 800,800,MANUAL,PETROL,73000,1350000,17
Maruti,MARUTI 800,796,MANUAL,PETROL,53720,1195000,19
Carry,CARRY,650,MANUAL,PETROL,60000,1850000,25
Every,EVERY,660,AUTOMATIC,PETROL,81000,4325000,6
Maruti,MARUTI 800,800,MANUAL,PETROL,60000,1190000,20
Maruti,MARUTI 800,800,MANUAL,PETROL,60800,1420000,19
Every,EVERY,660,AUTOMATIC,PETROL,78000,3925000,9
Alto,ALTO LXI,800,MANUAL,PETROL,108000,2550000,8
Every,EVERY,650,MANUAL,PETROL,99998,1990000,21
Maruti,MARUTI 800,800,MANUAL,PETROL,79457,875000,28
Maruti,MARUTI 800,800,MANUAL,PETROL,110000,1190000,19
Alto,ALTO LXI,800,MANUAL,PETROL,93000,2550000,9
Estilo,ESTILO ZEN,1000,AUTOMATIC,PETROL,99850,2440000,13
Every,EVERY,650,AUTOMATIC,PETROL,26165,5175000,5
Alto,ALTO JAPAN,650,AUTOMATIC,PETROL,151000,2550000,21
Swift,SWIFT VXI,1300,MANUAL,PETROL,151000,3250000,16
Baleno,BALENO TURBO,1000,AUTOMATIC,PETROL,96000,7100000,4
